174	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	0	0.5	1	0	0.25	0.5	0	0.5
174	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	3	1	0	0	0.5	0	0	0.5
174	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	6	1	0.5	0	0.5	0.25	0	0.5
174	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	6	1	1	0	0.5	0.5	0	0.5
174	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	12	0	0.5	0	0	0.75	0	0.5
174	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	12	0	1	0	0	1	0	0.5
174	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	0	0.5	0.5	0	0.25	0.75	0	0.5
174	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	0	0.5	1	0	0.25	1	0	0.5
174	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	6	1	0.5	0	0.5	0.75	0	0.5
174	8970	12398	12484	6698	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	6	1	1	0	0.5	1	0	0.5
174	12409	12485	6894	6801	12398	12484	6698	6978	12410	12483	6905	6802	12394	12482	6696	6974	0	0.5	0	0	0.75	0	0	0.5
174	12409	12485	6894	6801	12398	12484	6698	6978	12410	12483	6905	6802	12394	12482	6696	6974	0	0.5	0.5	0	0.75	0.25	0	0.5
174	12409	12485	6894	6801	12398	12484	6698	6978	12410	12483	6905	6802	12394	12482	6696	6974	0	0.5	1	0	0.75	0.5	0	0.5
174	12409	12485	6894	6801	12398	12484	6698	6978	12410	12483	6905	6802	12394	12482	6696	6974	3	1	0	0	1	0	0	0.5
174	12409	12485	6894	6801	12398	12484	6698	6978	12410	12483	6905	6802	12394	12482	6696	6974	3	1	0.5	0	1	0.25	0	0.5
174	12409	12485	6894	6801	12398	12484	6698	6978	12410	12483	6905	6802	12394	12482	6696	6974	6	1	1	0	1	0.5	0	0.5
174	12398	12484	6698	6978	12410	12483	6905	6802	12394	12482	6696	6974	12407	12481	6924	6799	0	0.5	0.5	0	0.75	0.75	0	0.5
174	12398	12484	6698	6978	12410	12483	6905	6802	12394	12482	6696	6974	12407	12481	6924	6799	0	0.5	1	0	0.75	1	0	0.5
174	12398	12484	6698	6978	12410	12483	6905	6802	12394	12482	6696	6974	12407	12481	6924	6799	6	1	0.5	0	1	0.75	0	0.5
174	12398	12484	6698	6978	12410	12483	6905	6802	12394	12482	6696	6974	12407	12481	6924	6799	6	1	1	0	1	1	0	0.5
175	8882	12410	12483	6905	8962	12394	12482	6696	8877	12407	12481	6924	8961	12397	12480	6697	9	0	0	0	0	0	0	0.5
